model,context,layer,target_id,target_text,rank_target_tangent,rank_wrong_tangent,rank_random_tangent,rank_offarc_random,rank_offarc_toward,rank_offarc_away,first_rank1_angle
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,2884, design,2,34594,33551,2,3,1,
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,2931,quired,1,39427,37153,1,2,1,9.003453254699707
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3114,cribe,1,129089,150064,1,2,1,11.4064359664917
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3182,create,1,1278,5562,1,2,1,11.168554306030273
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3246,agn,1,32829,16435,1,2,1,8.152841567993164
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3314,cul,1,49706,42180,1,1,1,7.996833324432373
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3323,Token,1,31915,8315,1,1,1,8.717377662658691
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3409, word,1,33580,64484,1,3,1,10.550155639648438
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3425, whether,1,24910,18801,1,3,1,11.96280288696289
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3509,node,1,13934,11078,1,2,1,9.212327003479004
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3613, members,1,17265,70708,1,4,1,10.240270614624023
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3738, human,2,112581,44646,2,2,1,
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3751,fect,1,12692,7551,1,1,1,7.304074287414551
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3774, unsigned,1,146584,100080,1,2,1,15.216876029968262
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4372,avigation,1,31006,113063,1,12,1,9.588889122009277
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4428, similar,1,25063,136689,1,4,1,15.606319427490234
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4477,ARE,1,14231,13818,1,2,1,8.138839721679688
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4520, Sec,1,16785,16264,1,2,1,13.257028579711914
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4564, connect,1,83378,78287,1,2,1,12.274375915527344
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4578,tag,1,61084,40244,1,2,1,8.221628189086914
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4624,Repository,1,2460,1822,1,1,1,7.105186462402344
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4738,ief,1,85715,122607,1,2,1,9.602740287780762
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4796, campaign,1,104878,86739,1,3,1,10.861892700195312
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4880, shall,1,123267,72980,1,2,1,10.382781982421875
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,5206, mut,1,151320,151179,1,2,1,11.903510093688965
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,5293, notice,1,110436,81564,1,2,1,10.599435806274414
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,5332,_config,2,37821,49435,2,2,1,
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,5425, prote,1,97740,140454,1,4,1,13.114768981933594
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,350, T,1,72180,98720,1,2,1,11.013099670410156
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,467, W,1,149920,48304,1,2,1,8.253020286560059
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,492,(',1,132549,125477,1,4,1,11.520145416259766
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,607, str,1,98724,54333,1,2,1,11.01585865020752
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,660,'],1,139381,77190,1,2,1,13.294334411621094
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,680,ition,1,138420,136930,1,2,1,12.218716621398926
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,712,per,1,794,8591,1,1,1,5.594464302062988
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,718,add,1,37446,37698,1,1,1,8.557195663452148
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,737, void,1,126158,86399,1,2,1,10.576923370361328
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,818,Cont,1,18451,35923,1,2,1,10.620466232299805
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,825, one,1,35850,43514,1,2,1,10.335332870483398
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,979, when,1,103614,16820,1,2,1,8.654478073120117
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,1065,min,1,95152,48866,1,2,1,8.2445707321167
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,1104,idth,1,108895,83220,1,2,1,10.656023979187012
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,1105, them,1,132812,129880,1,2,1,11.569964408874512
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,1183,"[""",1,21470,53993,1,2,1,9.498013496398926
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,1228,cript,1,41743,18625,1,2,1,7.854690074920654
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,1291,right,1,94308,103555,1,1,1,10.060185432434082
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,1302,.g,1,70398,80600,1,2,1,10.617036819458008
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,1402,AM,1,35166,1743,1,2,1,5.626183986663818
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,1489,fl,1,21083,2003,1,1,1,5.8762712478637695
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,1546,sole,1,24210,22845,1,2,1,8.60795783996582
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,1619, att,1,122186,104509,1,2,1,9.790297508239746
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,1822, av,1,75300,64023,1,1,1,9.685897827148438
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,1854,uss,1,85982,97649,1,2,1,11.431735038757324
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,1890,AG,1,5496,7625,1,2,1,10.478015899658203
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,2095,utes,1,126227,135556,1,2,1,13.13209056854248
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,2100, AN,1,38103,44422,1,2,1,10.552751541137695
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,2197, document,1,118349,60359,1,2,1,9.984978675842285
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,2216,ric,1,56540,54861,1,2,1,8.841010093688965
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,2375,erg,1,88877,81169,1,2,1,9.3189115524292
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,2512,Action,1,99618,82672,1,2,1,11.631641387939453
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,2673,ically,1,130052,120076,1,2,1,11.545990943908691
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,2682,vis,1,59673,57646,1,2,1,9.508285522460938
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,2700,ponents,1,26612,68826,1,2,1,10.081543922424316
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,2752,pen,1,72634,101830,1,1,1,9.514549255371094
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,2884, design,1,76649,95938,1,2,1,11.611526489257812
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,2931,quired,1,28263,39878,1,2,1,9.49793815612793
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,3114,cribe,1,34320,76016,1,2,1,9.922638893127441
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,3182,create,1,12254,26011,1,2,1,11.416306495666504
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,3246,agn,1,41178,26001,1,2,1,8.643877983093262
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,3314,cul,1,5400,4790,1,1,1,5.460224151611328
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,3323,Token,1,35468,8582,1,2,1,9.534951210021973
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,3409, word,1,18796,21813,1,2,1,8.838858604431152
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,3425, whether,1,114240,78386,1,2,1,12.173125267028809
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,3509,node,1,20494,16880,1,2,1,9.606066703796387
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,3613, members,1,47952,66806,1,4,1,12.74434757232666
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,3738, human,1,14215,2465,1,2,1,5.4314961433410645
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,3751,fect,1,75674,41923,1,2,1,10.736736297607422
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,3774, unsigned,1,59496,40309,1,2,1,10.755928993225098
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,4372,avigation,1,110936,144082,1,3,1,15.032966613769531
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,4428, similar,1,6372,27967,1,2,1,9.868769645690918
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,4477,ARE,1,76617,86324,1,2,1,12.170796394348145
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,4520, Sec,1,25159,21933,1,1,1,9.632698059082031
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,4564, connect,1,20925,49016,1,2,1,8.646924018859863
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,4578,tag,1,41351,21608,1,1,1,8.881882667541504
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,4624,Repository,1,69094,44649,1,3,1,13.939699172973633
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,4738,ief,1,9190,20827,1,2,1,7.171036243438721
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,4796, campaign,1,107094,82593,1,2,1,11.357388496398926
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,4880, shall,1,129829,115423,1,2,1,11.17158031463623
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,5206, mut,1,59397,20807,1,2,1,8.44089126586914
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,5293, notice,1,108159,80623,1,2,1,11.818583488464355
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,5332,_config,2,67627,35149,2,2,1,
Qwen/Qwen2-0.5B-Instruct,The capital of France is,0,5425, prote,1,33670,51588,1,2,1,12.540958404541016
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,350, T,1,4868,7300,1,2,1,7.7833967208862305
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,467, W,1,130239,10778,1,2,1,9.124504089355469
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,492,(',1,103851,58660,1,4,1,12.798831939697266
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,607, str,1,17293,15199,1,2,1,7.733747959136963
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,660,'],1,95909,41251,1,2,1,12.812000274658203
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,680,ition,1,117793,118224,1,2,1,12.49074935913086
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,712,per,1,10517,45496,1,1,1,9.328262329101562
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,718,add,1,70205,53871,1,2,1,11.72686767578125
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,737, void,1,135874,89096,1,2,1,13.302695274353027
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,818,Cont,1,17209,42020,1,2,1,11.445621490478516
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,825, one,1,25116,45376,1,2,1,9.912667274475098
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,979, when,1,110231,75192,1,2,1,11.188150405883789
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,1065,min,1,98604,99906,1,2,1,12.545432090759277
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,1104,idth,1,130847,127920,1,2,1,13.887236595153809
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,1105, them,1,111067,52732,1,2,1,12.00420093536377
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,1183,"[""",1,16564,32961,1,2,1,10.735766410827637
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,1228,cript,1,140475,124372,1,2,1,13.260839462280273
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,1291,right,1,83089,48325,1,2,1,10.984925270080566
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,1302,.g,1,30837,45503,1,2,1,10.865130424499512
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,1402,AM,1,57315,6644,1,2,1,10.63633918762207
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,1489,fl,1,35284,23491,1,1,1,8.550324440002441
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,1546,sole,1,22075,11445,1,2,1,9.886063575744629
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,1619, att,1,120070,55611,1,2,1,11.660301208496094
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,1822, av,1,39638,40348,1,2,1,10.459157943725586
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,1854,uss,1,74245,78032,1,2,1,12.68709659576416
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,1890,AG,1,18155,31167,1,2,1,10.673946380615234
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,2095,utes,1,143701,146046,1,2,1,14.444866180419922
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,2100, AN,1,6399,7747,1,2,1,8.717998504638672
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,2197, document,1,118531,53903,1,2,1,11.974838256835938
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,2216,ric,1,40267,43612,1,2,1,9.915201187133789
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,2375,erg,1,102639,74174,1,2,1,10.786726951599121
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,2512,Action,1,71935,50748,1,3,1,11.924028396606445
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,2673,ically,1,142866,135806,1,3,1,14.510941505432129
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,2682,vis,1,72151,42170,1,2,1,11.818713188171387
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,2700,ponents,1,30013,54046,1,2,1,12.31222915649414
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,2752,pen,1,142839,142398,1,2,1,14.481107711791992
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,2884, design,1,17907,53525,1,2,1,10.535990715026855
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,2931,quired,1,113077,123223,1,3,1,14.898316383361816
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,3114,cribe,1,143315,147058,1,4,1,16.148473739624023
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,3182,create,1,22368,93373,1,2,1,13.667208671569824
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,3246,agn,1,59022,96744,1,2,1,11.523130416870117
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,3314,cul,1,36348,35010,1,2,1,9.670434951782227
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,3323,Token,1,38758,23809,1,2,1,10.614011764526367
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,3409, word,1,13421,11055,1,2,1,8.916122436523438
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,3425, whether,1,128673,117121,1,2,1,14.289636611938477
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,3509,node,1,114039,128459,1,4,1,15.705254554748535
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,3613, members,1,17828,30034,1,2,1,11.041731834411621
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,3738, human,1,21275,7516,1,2,1,7.77164888381958
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,3751,fect,1,71117,60526,1,2,1,10.914580345153809
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,3774, unsigned,1,106777,66776,1,2,1,14.42257308959961
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,4372,avigation,1,104721,132954,1,5,1,15.523885726928711
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,4428, similar,1,2788,15135,1,2,1,9.323870658874512
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,4477,ARE,1,94388,100691,1,2,1,14.737881660461426
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,4520, Sec,1,38828,60926,1,2,1,12.114255905151367
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,4564, connect,1,85494,91798,1,2,1,14.31531810760498
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,4578,tag,1,45029,40136,1,1,1,8.987060546875
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,4624,Repository,1,45982,55465,1,3,1,13.942567825317383
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,4738,ief,1,46929,85004,1,2,1,11.21306037902832
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,4796, campaign,1,60106,47905,1,2,1,12.687670707702637
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,4880, shall,1,41463,25338,1,2,1,8.869356155395508
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,5206, mut,1,86625,72500,1,2,1,11.367756843566895
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,5293, notice,1,58864,46127,1,2,1,12.162074089050293
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,5332,_config,1,79694,96875,1,6,1,16.66206932067871
Qwen/Qwen2-0.5B-Instruct,The capital of France is,8,5425, prote,1,66049,65770,1,3,1,14.558944702148438
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,350, T,1,20605,25443,1,2,1,7.393829822540283
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,467, W,1,146542,28900,1,2,1,8.083863258361816
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,492,(',1,94092,55783,1,2,1,10.75428295135498
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,607, str,1,14866,6900,1,2,1,6.776913642883301
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,660,'],1,147152,125175,1,3,1,15.730362892150879
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,680,ition,1,137459,137412,1,2,1,12.714752197265625
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,712,per,1,47848,116292,1,2,1,11.029013633728027
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,718,add,1,94272,65684,1,2,1,10.84347152709961
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,737, void,1,145592,109772,1,2,1,13.455663681030273
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,818,Cont,1,7447,19225,1,2,1,9.399754524230957
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,825, one,1,23009,28234,1,2,1,8.9761323928833
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,979, when,1,140617,116857,1,2,1,11.605631828308105
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,1065,min,1,116636,73324,1,2,1,9.947617530822754
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,1104,idth,1,68120,74288,1,1,1,9.250986099243164
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,1105, them,1,151299,149164,1,2,1,15.98730754852295
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,1183,"[""",1,15215,26979,1,2,1,9.957329750061035
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,1228,cript,1,135661,100504,1,2,1,11.773128509521484
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,1291,right,1,13478,28768,1,1,1,7.129638195037842
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,1302,.g,1,12725,3294,1,2,1,8.602124214172363
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,1402,AM,1,121440,67224,1,2,1,10.002532005310059
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,1489,fl,1,48622,21448,1,1,1,8.044261932373047
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,1546,sole,1,15061,53578,1,1,1,8.20064640045166
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,1619, att,1,107193,43348,1,2,1,10.19317626953125
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,1822, av,1,25651,8161,1,1,1,8.751808166503906
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,1854,uss,1,126469,114712,1,2,1,13.595471382141113
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,1890,AG,1,7666,15128,1,1,1,8.761452674865723
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,2095,utes,1,134758,143087,1,2,1,12.443464279174805
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,2100, AN,1,2462,1246,1,1,1,6.944034576416016
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,2197, document,1,63804,25851,1,2,1,8.406132698059082
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,2216,ric,1,35201,25577,1,1,1,8.829412460327148
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,2375,erg,1,92037,54748,1,2,1,9.528120994567871
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,2512,Action,1,89675,47430,1,3,1,12.200677871704102
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,2673,ically,1,128194,98683,1,2,1,12.286704063415527
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,2682,vis,1,17294,12824,1,1,1,8.168633460998535
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,2700,ponents,1,108088,130063,1,2,1,12.240894317626953
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,2752,pen,1,101177,95128,1,2,1,11.035530090332031
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,2884, design,1,85562,132917,1,2,1,13.085058212280273
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,2931,quired,1,35341,49801,1,2,1,9.860833168029785
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,3114,cribe,1,138066,149534,1,2,1,14.554935455322266
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,3182,create,1,22890,53126,1,2,1,12.750603675842285
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,3246,agn,1,81434,77337,1,2,1,11.0110502243042
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,3314,cul,1,114057,99077,1,2,1,11.770259857177734
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,3323,Token,1,55678,34187,1,2,1,10.18646240234375
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,3409, word,1,30162,63401,1,2,1,9.554491996765137
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,3425, whether,1,143699,136767,1,3,1,14.828702926635742
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,3509,node,1,60730,72876,1,2,1,12.423820495605469
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,3613, members,2,16777,40461,2,3,1,
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,3738, human,1,79902,32033,1,2,1,9.461922645568848
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,3751,fect,1,114949,117794,1,2,1,11.511621475219727
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,3774, unsigned,1,146218,117664,1,4,1,15.940664291381836
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,4372,avigation,1,54189,93886,1,2,1,11.826240539550781
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,4428, similar,1,21207,66479,1,2,1,12.194735527038574
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,4477,ARE,1,83683,127853,1,2,1,12.278931617736816
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,4520, Sec,1,34859,31424,1,2,1,10.868613243103027
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,4564, connect,1,70917,44571,1,2,1,12.418411254882812
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,4578,tag,1,127450,107254,1,2,1,11.682485580444336
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,4624,Repository,1,22706,30938,1,2,1,11.134608268737793
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,4738,ief,1,30444,44635,1,2,1,9.562032699584961
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,4796, campaign,1,108919,98177,1,2,1,12.6354398727417
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,4880, shall,1,112390,70618,1,2,1,11.444357872009277
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,5206, mut,1,76682,53253,1,2,1,9.82979679107666
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,5293, notice,1,129294,114926,1,2,1,14.236655235290527
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,5332,_config,1,48213,40934,1,6,1,14.00439453125
Qwen/Qwen2-0.5B-Instruct,The capital of France is,15,5425, prote,1,35791,45925,1,2,1,11.874529838562012
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,350, T,1,2044,1957,1,2,1,16.85857391357422
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,467, W,2,149549,14526,2,2,1,
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,492,(',1,47422,10909,1,2,1,11.686098098754883
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,607, str,1,24504,14926,1,2,1,13.685403823852539
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,660,'],1,97414,44654,1,2,1,12.26449966430664
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,680,ition,1,76552,28918,1,1,1,10.148199081420898
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,712,per,1,1273,5625,1,1,1,7.574789047241211
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,718,add,1,1034,2166,1,2,1,6.5818023681640625
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,737, void,1,137534,52086,1,2,1,15.671445846557617
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,818,Cont,1,650,1383,1,1,1,7.545180320739746
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,825, one,1,9600,4975,1,2,1,12.03671932220459
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,979, when,2,131761,56477,2,3,1,
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,1065,min,1,27319,13774,1,2,1,8.309943199157715
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,1104,idth,1,47093,39064,1,2,1,9.010201454162598
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,1105, them,1,101542,74067,1,2,1,11.1762113571167
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,1183,"[""",1,729,2756,1,2,1,7.409238815307617
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,1228,cript,1,126060,70180,1,2,1,10.630697250366211
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,1291,right,1,2805,2349,1,1,1,6.428451061248779
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,1302,.g,1,16050,20381,1,2,1,10.534412384033203
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,1402,AM,1,62248,1646,1,2,1,8.118191719055176
