model,context,layer,target_id,target_text,rank_target_tangent,rank_wrong_tangent,rank_random_tangent,rank_offarc_random,rank_offarc_toward,rank_offarc_away,first_rank1_angle
openai-community/gpt2,The quick brown fox,0,1449, bre,1,3449,3224,1,2,1,9.973783493041992
openai-community/gpt2,The quick brown fox,0,1451, cap,1,2260,4497,1,2,1,9.188824653625488
openai-community/gpt2,The quick brown fox,0,1452,ten,1,19932,14898,1,2,1,12.073766708374023
openai-community/gpt2,The quick brown fox,0,1459, current,1,1419,1684,1,2,1,8.911880493164062
openai-community/gpt2,The quick brown fox,0,1524, school,1,9520,7591,1,2,1,15.114846229553223
openai-community/gpt2,The quick brown fox,0,1544,He,1,4995,5492,2,3,1,16.83870506286621
openai-community/gpt2,The quick brown fox,0,1591,ccess,1,24424,41497,1,2,1,13.926045417785645
openai-community/gpt2,The quick brown fox,0,1601,ury,1,4586,8335,1,2,1,9.183483123779297
openai-community/gpt2,The quick brown fox,0,1708, following,1,966,188,1,2,1,7.721774578094482
openai-community/gpt2,The quick brown fox,0,1738, reason,1,2592,3437,1,2,1,9.229361534118652
openai-community/gpt2,The quick brown fox,0,1743, official,1,7474,5558,1,2,1,11.006645202636719
openai-community/gpt2,The quick brown fox,0,1749,ories,1,19677,24306,1,2,1,10.899445533752441
openai-community/gpt2,The quick brown fox,0,1766, Co,1,1259,1281,1,2,1,9.900713920593262
openai-community/gpt2,The quick brown fox,0,1777, fac,1,6585,7662,1,2,1,11.47285270690918
openai-community/gpt2,The quick brown fox,4,60,],1,2202,2343,1,5,1,14.043388366699219
openai-community/gpt2,The quick brown fox,4,74,k,1,494,304,1,2,1,9.471375465393066
openai-community/gpt2,The quick brown fox,4,80,q,1,7164,7674,1,2,1,13.843400001525879
openai-community/gpt2,The quick brown fox,4,81,r,1,266,331,1,2,1,8.119291305541992
openai-community/gpt2,The quick brown fox,4,264, s,1,621,269,1,2,1,12.060959815979004
openai-community/gpt2,The quick brown fox,4,268,en,1,137,187,1,2,1,9.859220504760742
openai-community/gpt2,The quick brown fox,4,270,it,1,95,166,1,2,1,8.675603866577148
openai-community/gpt2,The quick brown fox,4,324,ad,1,742,1612,1,2,1,10.106207847595215
openai-community/gpt2,The quick brown fox,4,351, with,1,75,18,1,5,1,12.788517951965332
openai-community/gpt2,The quick brown fox,4,358,nd,1,5160,12728,1,2,1,13.495149612426758
openai-community/gpt2,The quick brown fox,4,369, con,1,1465,2015,1,2,1,11.654659271240234
openai-community/gpt2,The quick brown fox,4,389, are,1,174,122,1,7,1,15.289870262145996
openai-community/gpt2,The quick brown fox,4,397,ab,1,1019,1449,1,2,1,11.051301002502441
openai-community/gpt2,The quick brown fox,4,415,ant,1,895,1021,1,2,1,10.69871997833252
openai-community/gpt2,The quick brown fox,4,419,ort,1,4359,2302,1,2,1,9.8665771484375
openai-community/gpt2,The quick brown fox,4,451,ear,1,8065,7228,1,2,1,10.8869047164917
openai-community/gpt2,The quick brown fox,4,494,ie,1,239,206,1,2,1,8.589653015136719
openai-community/gpt2,The quick brown fox,4,495,ure,1,925,1868,1,2,1,10.104124069213867
openai-community/gpt2,The quick brown fox,4,527,ber,1,474,1665,1,2,1,9.281530380249023
openai-community/gpt2,The quick brown fox,4,598, app,1,4305,1979,1,2,1,12.120306968688965
openai-community/gpt2,The quick brown fox,4,605,ical,1,1838,2280,1,2,1,11.054634094238281
openai-community/gpt2,The quick brown fox,4,608,ount,1,17982,28588,1,2,1,13.434715270996094
openai-community/gpt2,The quick brown fox,4,683, him,1,3479,6833,1,4,1,15.53076457977295
openai-community/gpt2,The quick brown fox,4,694,ck,1,1247,8403,1,2,1,13.627532005310059
openai-community/gpt2,The quick brown fox,4,720, $,1,4496,2480,1,2,1,13.9212646484375
openai-community/gpt2,The quick brown fox,4,722,hing,1,1801,7248,1,2,1,10.262072563171387
openai-community/gpt2,The quick brown fox,4,777, these,1,944,533,1,9,1,13.883465766906738
openai-community/gpt2,The quick brown fox,4,806,pect,1,1480,6080,1,2,1,10.827550888061523
openai-community/gpt2,The quick brown fox,4,863,ited,1,11248,10052,1,2,1,12.618173599243164
openai-community/gpt2,The quick brown fox,4,882,erson,1,7877,7638,1,2,1,12.032382011413574
openai-community/gpt2,The quick brown fox,4,887, But,1,1028,1700,1,13,1,15.92573356628418
openai-community/gpt2,The quick brown fox,4,895, sm,1,3030,1373,1,2,1,11.586337089538574
openai-community/gpt2,The quick brown fox,4,926,tt,1,8416,7656,1,2,1,12.2495756149292
openai-community/gpt2,The quick brown fox,4,976, same,1,620,648,1,2,1,10.091604232788086
openai-community/gpt2,The quick brown fox,4,1001, Se,1,1429,3257,1,2,1,13.392450332641602
openai-community/gpt2,The quick brown fox,4,1051, sign,1,716,636,1,2,1,8.77641773223877
openai-community/gpt2,The quick brown fox,4,1076,ouse,1,18671,22275,1,2,1,11.833651542663574
openai-community/gpt2,The quick brown fox,4,1079,ved,1,36725,39356,1,2,1,15.899935722351074
openai-community/gpt2,The quick brown fox,4,1103, real,1,7035,1259,1,2,1,13.124147415161133
openai-community/gpt2,The quick brown fox,4,1122,ton,1,4200,4491,1,2,1,11.933125495910645
openai-community/gpt2,The quick brown fox,4,1137,ER,1,5395,8452,1,2,1,15.121041297912598
openai-community/gpt2,The quick brown fox,4,1139, says,1,2095,633,1,2,1,14.676669120788574
openai-community/gpt2,The quick brown fox,4,1148, Is,2,6431,2109,1,6,1,
openai-community/gpt2,The quick brown fox,4,1184, poss,1,6179,6098,1,2,1,11.604717254638672
openai-community/gpt2,The quick brown fox,4,1218, second,1,1965,1877,1,2,1,13.882721900939941
openai-community/gpt2,The quick brown fox,4,1221, disc,1,1176,1089,1,2,1,10.75853157043457
openai-community/gpt2,The quick brown fox,4,1238,20,1,3284,3869,1,7,1,16.89517593383789
openai-community/gpt2,The quick brown fox,4,1250, belie,1,28618,30996,1,2,1,14.135910034179688
openai-community/gpt2,The quick brown fox,4,1426, pos,1,5313,4807,1,2,1,13.121743202209473
openai-community/gpt2,The quick brown fox,4,1433,16,2,3847,6543,2,7,1,
openai-community/gpt2,The quick brown fox,4,1449, bre,1,1187,2059,1,2,1,8.835471153259277
openai-community/gpt2,The quick brown fox,4,1451, cap,1,871,550,1,2,1,8.745401382446289
openai-community/gpt2,The quick brown fox,4,1452,ten,1,21152,18781,1,2,1,14.200810432434082
openai-community/gpt2,The quick brown fox,4,1459, current,1,2453,1802,1,2,1,11.974510192871094
openai-community/gpt2,The quick brown fox,4,1524, school,1,8616,6837,1,5,1,16.03555679321289
openai-community/gpt2,The quick brown fox,4,1544,He,4,5159,6988,6,12,2,
openai-community/gpt2,The quick brown fox,4,1591,ccess,1,38760,45322,1,2,1,16.19692611694336
openai-community/gpt2,The quick brown fox,4,1601,ury,1,13609,21122,1,2,1,12.691550254821777
openai-community/gpt2,The quick brown fox,4,1708, following,1,1472,420,1,2,1,10.002894401550293
openai-community/gpt2,The quick brown fox,4,1738, reason,1,2291,1527,1,2,1,10.056367874145508
openai-community/gpt2,The quick brown fox,4,1743, official,1,9576,7771,1,2,1,14.057676315307617
openai-community/gpt2,The quick brown fox,4,1749,ories,1,35037,38005,1,2,1,14.245261192321777
openai-community/gpt2,The quick brown fox,4,1766, Co,1,646,1154,1,2,1,10.163683891296387
openai-community/gpt2,The quick brown fox,4,1777, fac,1,10335,18779,1,2,1,14.002638816833496
openai-community/gpt2,The quick brown fox,7,60,],2,1367,2065,2,8,1,
openai-community/gpt2,The quick brown fox,7,74,k,1,215,138,1,4,1,12.352396965026855
openai-community/gpt2,The quick brown fox,7,80,q,1,5621,3798,3,10,1,16.978853225708008
openai-community/gpt2,The quick brown fox,7,81,r,1,273,300,1,3,1,12.258468627929688
openai-community/gpt2,The quick brown fox,7,264, s,1,232,149,1,5,1,14.461621284484863
openai-community/gpt2,The quick brown fox,7,268,en,1,120,182,1,2,1,11.071271896362305
openai-community/gpt2,The quick brown fox,7,270,it,1,99,162,1,3,1,11.377429008483887
openai-community/gpt2,The quick brown fox,7,324,ad,1,378,484,1,3,1,12.47887897491455
openai-community/gpt2,The quick brown fox,7,351, with,1,22,18,1,6,1,16.6107120513916
openai-community/gpt2,The quick brown fox,7,358,nd,1,3204,7196,1,7,1,16.061033248901367
openai-community/gpt2,The quick brown fox,7,369, con,1,1634,1882,1,9,1,16.143009185791016
openai-community/gpt2,The quick brown fox,7,389, are,3,58,139,3,8,1,
openai-community/gpt2,The quick brown fox,7,397,ab,1,820,713,1,5,1,13.957013130187988
openai-community/gpt2,The quick brown fox,7,415,ant,1,538,1557,1,4,1,13.275927543640137
openai-community/gpt2,The quick brown fox,7,419,ort,1,3560,2225,1,3,1,13.178665161132812
openai-community/gpt2,The quick brown fox,7,451,ear,1,4289,2391,1,3,1,12.516731262207031
openai-community/gpt2,The quick brown fox,7,494,ie,1,140,303,1,2,1,10.56130313873291
openai-community/gpt2,The quick brown fox,7,495,ure,1,709,1317,1,2,1,11.451495170593262
openai-community/gpt2,The quick brown fox,7,527,ber,1,605,997,1,2,1,11.619551658630371
openai-community/gpt2,The quick brown fox,7,598, app,1,3147,1607,1,9,1,16.72513198852539
openai-community/gpt2,The quick brown fox,7,605,ical,1,1198,3065,1,2,1,12.162988662719727
openai-community/gpt2,The quick brown fox,7,608,ount,2,24800,31805,1,11,1,
openai-community/gpt2,The quick brown fox,7,683, him,4,2568,1544,6,19,1,
openai-community/gpt2,The quick brown fox,7,694,ck,1,919,7261,1,5,1,14.871514320373535
openai-community/gpt2,The quick brown fox,7,720, $,1,1790,1123,1,10,1,16.670913696289062
openai-community/gpt2,The quick brown fox,7,722,hing,1,2748,5501,1,2,1,12.933406829833984
openai-community/gpt2,The quick brown fox,7,777, these,4,680,518,4,18,1,
openai-community/gpt2,The quick brown fox,7,806,pect,1,2557,2455,1,2,1,13.233915328979492
openai-community/gpt2,The quick brown fox,7,863,ited,1,12682,9306,1,8,1,15.283886909484863
openai-community/gpt2,The quick brown fox,7,882,erson,1,8904,11417,1,2,1,13.828059196472168
openai-community/gpt2,The quick brown fox,7,887, But,8,982,1583,10,30,1,
openai-community/gpt2,The quick brown fox,7,895, sm,1,2252,1143,1,7,1,14.95928955078125
openai-community/gpt2,The quick brown fox,7,926,tt,1,8590,9768,1,5,1,15.063599586486816
openai-community/gpt2,The quick brown fox,7,976, same,1,416,285,1,5,1,12.970467567443848
openai-community/gpt2,The quick brown fox,7,1001, Se,1,960,942,1,9,1,15.866427421569824
openai-community/gpt2,The quick brown fox,7,1051, sign,1,578,545,1,2,1,11.628752708435059
openai-community/gpt2,The quick brown fox,7,1076,ouse,1,19422,23632,1,5,1,15.119197845458984
openai-community/gpt2,The quick brown fox,7,1079,ved,2,29498,29738,2,13,1,
openai-community/gpt2,The quick brown fox,7,1103, real,1,1635,1134,1,8,1,16.331064224243164
openai-community/gpt2,The quick brown fox,7,1122,ton,1,4189,7189,1,5,1,15.466915130615234
openai-community/gpt2,The quick brown fox,7,1137,ER,3,6684,6977,3,6,1,
openai-community/gpt2,The quick brown fox,7,1139, says,1,508,403,1,8,1,15.655545234680176
openai-community/gpt2,The quick brown fox,7,1148, Is,3,1779,1666,4,11,1,
openai-community/gpt2,The quick brown fox,7,1184, poss,1,6531,5439,1,5,1,14.244325637817383
openai-community/gpt2,The quick brown fox,7,1218, second,1,653,856,1,9,1,16.496265411376953
openai-community/gpt2,The quick brown fox,7,1221, disc,1,1129,1276,1,5,1,13.771608352661133
openai-community/gpt2,The quick brown fox,7,1238,20,8,2471,4049,8,30,1,
openai-community/gpt2,The quick brown fox,7,1250, belie,1,33347,37600,2,16,1,16.98746681213379
openai-community/gpt2,The quick brown fox,7,1426, pos,1,3745,8397,1,6,1,15.174849510192871
openai-community/gpt2,The quick brown fox,7,1433,16,8,2991,3695,8,31,1,
openai-community/gpt2,The quick brown fox,7,1449, bre,1,1927,2503,1,2,1,11.834580421447754
openai-community/gpt2,The quick brown fox,7,1451, cap,1,810,652,1,3,1,11.879242897033691
openai-community/gpt2,The quick brown fox,7,1452,ten,1,15332,17659,1,3,1,15.401632308959961
openai-community/gpt2,The quick brown fox,7,1459, current,1,1035,1134,1,6,1,14.790754318237305
openai-community/gpt2,The quick brown fox,7,1524, school,3,2426,2558,3,13,1,
openai-community/gpt2,The quick brown fox,7,1544,He,16,3823,4832,15,49,3,
openai-community/gpt2,The quick brown fox,7,1591,ccess,8,42934,47936,6,28,1,
openai-community/gpt2,The quick brown fox,7,1601,ury,1,10419,21227,1,5,1,14.40842056274414
openai-community/gpt2,The quick brown fox,7,1708, following,1,696,589,1,5,1,13.027889251708984
openai-community/gpt2,The quick brown fox,7,1738, reason,1,1636,1549,1,5,1,13.800724983215332
openai-community/gpt2,The quick brown fox,7,1743, official,1,3977,2098,1,11,1,16.531700134277344
openai-community/gpt2,The quick brown fox,7,1749,ories,1,34347,39250,1,4,1,16.015762329101562
openai-community/gpt2,The quick brown fox,7,1766, Co,1,908,1016,1,6,1,15.145281791687012
openai-community/gpt2,The quick brown fox,7,1777, fac,1,6150,6069,1,10,1,16.146759033203125
openai-community/gpt2,The quick brown fox,11,60,],1,12915,2795,1,6,1,0.9657750725746155
openai-community/gpt2,The quick brown fox,11,74,k,1,46513,17761,1,1,1,0.8254761695861816
openai-community/gpt2,The quick brown fox,11,80,q,1,21669,11629,1,2,1,1.0664862394332886
openai-community/gpt2,The quick brown fox,11,81,r,1,35459,7055,1,2,1,0.8917495012283325
openai-community/gpt2,The quick brown fox,11,264, s,1,48050,2982,1,1,1,0.8511645197868347
openai-community/gpt2,The quick brown fox,11,268,en,1,7095,39074,1,2,1,0.8193563222885132
openai-community/gpt2,The quick brown fox,11,270,it,1,720,16577,1,2,1,0.9191385507583618
openai-community/gpt2,The quick brown fox,11,324,ad,1,20396,4773,1,2,1,0.9872150421142578
openai-community/gpt2,The quick brown fox,11,351, with,1,50075,5700,1,2,1,0.4913159906864166
openai-community/gpt2,The quick brown fox,11,358,nd,1,4681,7299,1,2,1,1.07539963722229
openai-community/gpt2,The quick brown fox,11,369, con,1,12587,39483,1,2,1,0.9120283126831055
openai-community/gpt2,The quick brown fox,11,389, are,1,21197,12374,1,2,1,1.1761927604675293
openai-community/gpt2,The quick brown fox,11,397,ab,1,27299,12243,1,2,1,0.9256750345230103
openai-community/gpt2,The quick brown fox,11,415,ant,1,23705,49282,1,2,1,0.8716687560081482
openai-community/gpt2,The quick brown fox,11,419,ort,1,45382,26898,1,2,1,0.8994812965393066
openai-community/gpt2,The quick brown fox,11,451,ear,1,26466,34912,1,2,1,0.7831153273582458
openai-community/gpt2,The quick brown fox,11,494,ie,1,14117,17581,1,2,1,0.5077972412109375
openai-community/gpt2,The quick brown fox,11,495,ure,1,2686,1404,1,2,1,0.8220542669296265
openai-community/gpt2,The quick brown fox,11,527,ber,1,1786,4335,1,2,1,0.7131537199020386
openai-community/gpt2,The quick brown fox,11,598, app,1,47348,6724,1,2,1,0.9786704778671265
openai-community/gpt2,The quick brown fox,11,605,ical,1,16626,27593,1,2,1,0.8081889748573303
openai-community/gpt2,The quick brown fox,11,608,ount,1,2661,48647,1,1,1,1.1801884174346924
openai-community/gpt2,The quick brown fox,11,683, him,1,16740,11398,1,2,1,1.1002819538116455
openai-community/gpt2,The quick brown fox,11,694,ck,1,76,11002,1,2,1,0.779440701007843
openai-community/gpt2,The quick brown fox,11,720, $,1,41854,8626,1,2,1,1.069177269935608
openai-community/gpt2,The quick brown fox,11,722,hing,1,935,13281,1,2,1,0.7488414645195007
openai-community/gpt2,The quick brown fox,11,777, these,1,46112,27941,1,4,1,1.1949211359024048
openai-community/gpt2,The quick brown fox,11,806,pect,1,1526,35932,1,2,1,0.9307840466499329
openai-community/gpt2,The quick brown fox,11,863,ited,1,33086,35682,1,2,1,0.9978086948394775
openai-community/gpt2,The quick brown fox,11,882,erson,1,9438,50143,1,2,1,0.795730710029602
openai-community/gpt2,The quick brown fox,11,887, But,1,11487,4471,1,2,1,1.4944863319396973
openai-community/gpt2,The quick brown fox,11,895, sm,1,49313,9461,1,2,1,0.6858466267585754
openai-community/gpt2,The quick brown fox,11,926,tt,1,13099,18552,1,2,1,0.9250056743621826
openai-community/gpt2,The quick brown fox,11,976, same,1,2923,16622,1,2,1,0.8556656241416931
openai-community/gpt2,The quick brown fox,11,1001, Se,1,22154,28489,1,2,1,1.3335124254226685
openai-community/gpt2,The quick brown fox,11,1051, sign,1,45020,22407,1,2,1,0.73830246925354
openai-community/gpt2,The quick brown fox,11,1076,ouse,1,15009,49319,1,2,1,0.9119463562965393
openai-community/gpt2,The quick brown fox,11,1079,ved,1,40194,48863,1,1,1,1.1417070627212524
openai-community/gpt2,The quick brown fox,11,1103, real,1,49756,34933,1,2,1,1.0231281518936157
openai-community/gpt2,The quick brown fox,11,1122,ton,1,11270,38168,1,2,1,0.9358315467834473
openai-community/gpt2,The quick brown fox,11,1137,ER,1,30036,45495,1,2,1,1.2589609622955322
openai-community/gpt2,The quick brown fox,11,1139, says,1,45153,5654,1,2,1,0.8222796320915222
openai-community/gpt2,The quick brown fox,11,1148, Is,1,49598,22490,1,2,1,1.4964193105697632
openai-community/gpt2,The quick brown fox,11,1184, poss,1,14978,1228,1,1,1,0.875001847743988
openai-community/gpt2,The quick brown fox,11,1218, second,1,32927,8308,1,2,1,1.0879056453704834
openai-community/gpt2,The quick brown fox,11,1221, disc,1,24416,18870,1,2,1,0.7547290921211243
openai-community/gpt2,The quick brown fox,11,1238,20,1,2265,14790,1,2,1,1.354392409324646
openai-community/gpt2,The quick brown fox,11,1250, belie,1,8991,8444,1,1,1,1.0268096923828125
openai-community/gpt2,The quick brown fox,11,1426, pos,1,32660,13061,1,2,1,0.9635621309280396
openai-community/gpt2,The quick brown fox,11,1433,16,1,14412,11375,1,2,1,1.4623708724975586
openai-community/gpt2,The quick brown fox,11,1449, bre,1,11441,2342,1,1,1,0.7000533938407898
openai-community/gpt2,The quick brown fox,11,1451, cap,1,36076,15674,1,2,1,0.6750549077987671
openai-community/gpt2,The quick brown fox,11,1452,ten,1,23792,8143,1,1,1,0.9972622394561768
openai-community/gpt2,The quick brown fox,11,1459, current,1,42562,12427,1,2,1,1.0434752702713013
openai-community/gpt2,The quick brown fox,11,1524, school,1,27040,472,1,3,1,1.0840398073196411
openai-community/gpt2,The quick brown fox,11,1544,He,1,9787,28439,1,2,1,1.7990992069244385
openai-community/gpt2,The quick brown fox,11,1591,ccess,1,763,20259,1,2,1,1.1813154220581055
openai-community/gpt2,The quick brown fox,11,1601,ury,1,5204,4055,1,1,1,0.941514253616333
openai-community/gpt2,The quick brown fox,11,1708, following,1,45207,1894,1,2,1,0.7093151211738586
openai-community/gpt2,The quick brown fox,11,1738, reason,1,39949,11182,1,2,1,0.8544976711273193
openai-community/gpt2,The quick brown fox,11,1743, official,1,49996,3342,1,2,1,1.1094002723693848
openai-community/gpt2,The quick brown fox,11,1749,ories,1,15015,50181,1,1,1,1.1811378002166748
openai-community/gpt2,The quick brown fox,11,1766, Co,1,38800,31043,1,2,1,1.295939564704895
openai-community/gpt2,The quick brown fox,11,1777, fac,1,14429,6543,1,2,1,0.8803089261054993
